741091,0.1286,6,-2,3
2330011,0.1351,15,-3,5
2037925,0.0533,30,-3,6
1703995,0.0866,21,-2,5
512879,0.0594,10,-2,7
1894968,0.1398,13,-3,7
1850423,0.0502,17,-1,4
2081171,0.0329,8,-3,7
1964326,0.108,18,-1,7
1335838,0.1308,13,-2,3
1996879,0.0629,28,-1,4
2323330,0.1229,19,-1,7
2113439,0.0361,20,-2,5
600174,0.1141,9,-3,5
1436210,0.1157,14,-1,4
1674661,0.085,29,-3,6
2185516,0.1205,11,-3,4
1535858,0.031,22,-2,4
2204005,0.0718,6,-1,4
1303369,0.1162,26,-3,3
1045169,0.0611,30,-2,7
1877703,0.0917,10,-1,4
545962,0.0323,20,-1,4
2387284,0.032,9,-2,5
1039512,0.0818,6,-1,4
1826316,0.0994,11,-2,5
1086453,0.1387,26,-2,5
556141,0.1457,26,-2,3
2013350,0.0564,10,-2,7
1023328,0.1289,15,-3,6
1618230,0.0411,6,-3,3
1336055,0.0597,7,-3,6
2335106,0.1451,27,-3,4
2326974,0.0373,30,-1,5
1353758,0.106,25,-2,6
1361397,0.1372,10,-1,6
1792972,0.0836,15,-1,7
1129931,0.1213,16,-3,6
1748700,0.1014,29,-1,7
1040740,0.1258,14,-2,7
1689516,0.1164,12,-1,6
1620605,0.0435,29,-3,6
660831,0.1474,27,-1,7
841528,0.0583,28,-1,4
2303352,0.1234,17,-3,6
1210967,0.1176,18,-3,4
2106810,0.1004,5,-2,3
1316354,0.1162,26,-2,7
977992,0.1478,17,-2,3
952107,0.1239,24,-3,5
2138097,0.0768,9,-1,3
684340,0.0767,9,-1,3
1365171,0.0851,22,-3,4
2083616,0.1327,29,-3,7
712782,0.1458,20,-1,6
1889864,0.1314,24,-1,7
625794,0.0645,15,-2,3
549330,0.0641,19,-3,4
2145485,0.098,24,-3,5
2263514,0.0333,26,-1,5
1244967,0.0825,21,-2,4
1935548,0.0466,27,-2,3
628557,0.0365,13,-1,4
1533343,0.0442,23,-1,7
1671552,0.1066,24,-2,6
882366,0.1381,28,-3,3
2341551,0.1414,21,-2,4
2487265,0.1285,26,-3,4
771402,0.0941,18,-2,4
2136878,0.0629,26,-1,7
2160054,0.1442,15,-1,3
1073335,0.1209,6,-1,4
947406,0.0351,29,-3,3
580790,0.1319,29,-3,6
2121615,0.0507,14,-2,6
1519797,0.1198,8,-2,4
1631958,0.1472,29,-2,6
2039646,0.0856,9,-3,4
627156,0.0915,5,-1,6
2213619,0.065,13,-2,4
2238272,0.1108,20,-3,3
1165285,0.0742,16,-1,5
1386553,0.0948,15,-3,5
2450841,0.0648,11,-2,7
1536609,0.103,29,-1,5
715685,0.1123,23,-2,7
501197,0.0858,13,-1,7
693255,0.1164,26,-3,5
1616854,0.0914,20,-3,3
793581,0.0462,15,-1,7
2426240,0.1481,7,-2,4
879646,0.0749,18,-2,3
572751,0.1068,30,-3,5
1129263,0.1381,12,-1,7
2283785,0.0963,18,-1,3
2234910,0.1159,19,-2,4
1358217,0.098,23,-1,3
1894230,0.0972,24,-1,5
573622,0.0617,5,-3,6
862705,0.0894,26,-3,5
1691972,0.0799,19,-1,3
524472,0.0632,14,-3,4
698953,0.0993,10,-2,3
1841925,0.1045,12,-3,3
2311673,0.1025,9,-3,7
1945223,0.0414,18,-3,3
2309967,0.0685,24,-1,3
1523654,0.0383,20,-1,7
1697877,0.1349,16,-3,6
2411774,0.1293,24,-2,4
774430,0.0603,12,-1,5
1185722,0.0423,19,-1,5
1822911,0.0481,5,-1,4
1070642,0.1228,17,-2,3
827239,0.0954,27,-3,3
1865941,0.0633,26,-2,6
767686,0.1249,15,-3,7
593489,0.1212,18,-3,7
1676561,0.112,10,-2,6
681302,0.1267,27,-3,5
1348919,0.0708,5,-2,3
2363499,0.0389,29,-3,4
2135087,0.1446,6,-3,5
1914585,0.0958,5,-2,4
1592233,0.0523,5,-2,3
1079645,0.1056,11,-1,7
1527883,0.0728,21,-2,3
579294,0.0478,18,-2,6
637719,0.0397,10,-2,3
2419663,0.0582,17,-1,7
2029810,0.0602,6,-1,5
809459,0.081,10,-2,3
900928,0.09,10,-2,4
598444,0.1495,12,-1,5
1956115,0.0694,11,-2,3
853263,0.1112,20,-2,4
1325628,0.1021,12,-3,6
1272599,0.0406,30,-2,7
1446305,0.1162,21,-3,5
925251,0.0364,5,-3,6
1849373,0.1221,10,-2,5
1554324,0.1157,18,-1,7
1351311,0.0313,18,-3,7
500438,0.1229,18,-1,7
1077074,0.0511,7,-3,5
702424,0.066,14,-3,3
1739949,0.1082,29,-2,6
1655833,0.1021,6,-3,3
1621637,0.1375,16,-1,3
997515,0.034,11,-3,5
1144432,0.1367,25,-3,5
2305455,0.0765,26,-1,7
1348363,0.0664,10,-1,4
1766059,0.1326,26,-3,7
679407,0.0835,14,-2,7
1261291,0.1468,28,-2,7
586888,0.0755,10,-3,6
2496680,0.032,7,-1,3
1938264,0.0644,27,-2,4
1944205,0.0599,26,-1,5
1264894,0.1203,18,-2,5
2080082,0.0791,9,-2,3
1240293,0.1383,12,-2,3
788084,0.0773,25,-2,6
526622,0.0989,15,-1,7
1558932,0.0638,29,-2,6
1594562,0.1472,5,-2,6
1933160,0.0695,30,-1,6
1153464,0.0576,22,-2,7
812915,0.097,10,-2,4
587965,0.1165,27,-3,3
1161080,0.1115,17,-3,4
2181679,0.1358,27,-1,3
715692,0.1132,30,-3,5
1230404,0.0392,22,-2,5
575782,0.0485,11,-2,4
1889745,0.0559,15,-3,7
999677,0.1283,14,-2,5
686178,0.1058,10,-2,5
1595351,0.0531,29,-2,7
693796,0.1074,12,-2,3
1178259,0.0405,23,-1,4
2280842,0.1092,12,-1,4
832056,0.098,24,-3,5
866512,0.1029,12,-1,7
1848735,0.1256,7,-2,4
1972210,0.1426,19,-1,6
1828902,0.0935,15,-1,6
2155661,0.0861,18,-1,4
627242,0.0933,23,-1,3
832168,0.0355,30,-3,4
1430842,0.1439,13,-2,6
2490671,0.1476,19,-3,7
1889074,0.1488,23,-2,6
1653208,0.0824,6,-1,6
2015418,0.04,15,-2,6
2141945,0.137,24,-2,7
690469,0.1491,12,-2,3
1119878,0.1424,27,-3,7
1975260,0.1246,16,-1,3
2262528,0.0491,13,-2,3
1206900,0.0639,17,-2,3
810576,0.1065,6,-2,6
654252,0.0592,25,-1,4
2176418,0.144,22,-1,7
2256104,0.1194,25,-2,5
1443277,0.0609,26,-3,6
1575242,0.061,14,-3,6
879130,0.1049,23,-3,5
1227800,0.0372,16,-1,5
1099879,0.0613,19,-1,3
1679757,0.1489,14,-3,3
2279649,0.1217,14,-1,5
1012418,0.1346,16,-3,6
2260982,0.112,28,-3,4
1069071,0.0898,17,-2,3
1504905,0.0722,18,-1,3
2425093,0.0379,21,-2,5
1695714,0.0963,28,-3,4
1786637,0.0656,17,-1,6
725361,0.0361,15,-2,4
2388622,0.0763,21,-3,5
2056093,0.035,21,-1,5
1754954,0.1383,18,-1,5
1647036,0.0705,7,-3,5
1065503,0.0906,19,-3,7
548160,0.1384,29,-1,5
1415210,0.0918,30,-3,7
905183,0.1276,22,-1,7
545297,0.0853,27,-2,6
1268795,0.1132,8,-3,6
2220329,0.0602,7,-2,6
2381894,0.062,24,-2,3
2101230,0.04,16,-2,4
2372223,0.1059,27,-1,5
2296416,0.1496,14,-2,3
1777313,0.1013,26,-3,5
778956,0.0887,8,-3,7
2269898,0.1473,28,-2,5
1265531,0.1086,20,-1,6
1244929,0.0449,8,-3,3
1615477,0.0385,23,-3,3
1770573,0.0616,27,-3,7
1437374,0.0726,9,-1,3
2469872,0.0779,18,-2,4
1267984,0.1443,16,-2,6
1005440,0.0963,30,-2,5
1166292,0.0901,11,-2,3
880032,0.1277,28,-1,6
2372895,0.1038,26,-3,6
2314554,0.0388,13,-2,7
1444214,0.091,7,-2,6
1939815,0.1405,14,-1,5
2429520,0.1345,22,-1,3
1985048,0.1076,17,-1,5
1110031,0.0621,26,-1,4
1118309,0.1159,27,-1,4
2014627,0.1419,16,-3,4
2300638,0.0528,26,-1,6
1024732,0.0863,12,-1,4
1300996,0.0364,25,-2,5
915537,0.0327,5,-3,3
790604,0.0659,16,-1,7
1212290,0.0897,15,-1,4
1593759,0.0425,19,-1,6
1764641,0.0339,7,-1,5
2468511,0.0966,6,-2,3
2253261,0.0792,10,-1,7
2454320,0.1049,15,-2,6
961249,0.1304,13,-2,6
1968826,0.0486,28,-3,5
941864,0.1034,29,-2,4
2207741,0.0814,23,-2,6
1598506,0.1345,19,-2,7
1162256,0.131,18,-1,5
1639283,0.076,23,-1,5
999370,0.1165,13,-1,5
1622520,0.1058,10,-2,6
846703,0.0488,27,-2,6
598219,0.0739,7,-3,4
1788320,0.0755,11,-2,3
579072,0.0585,30,-1,7
2084050,0.1021,24,-3,4
1057339,0.0431,28,-1,3
1795809,0.0891,18,-1,6
2023938,0.1039,15,-2,7
1617533,0.1049,28,-3,4
1276373,0.1292,15,-2,4
1775200,0.1116,16,-1,3
1290700,0.123,7,-2,7
998303,0.0343,18,-3,5
1614500,0.1278,23,-1,3
929596,0.0811,26,-3,4
637537,0.1394,30,-2,7
996721,0.1275,7,-2,5
1533472,0.1193,29,-2,4
1451670,0.1029,20,-1,3
951773,0.0354,5,-1,6
1265865,0.0732,23,-3,4
1825789,0.0853,27,-3,7
546608,0.0653,11,-3,6
2261184,0.0694,23,-1,7
504923,0.0573,7,-1,6
2364596,0.0566,26,-2,7
1499865,0.117,19,-3,7
1749672,0.1461,29,-3,4
715672,0.1234,8,-1,7
2141722,0.0792,19,-2,3
1577953,0.0351,29,-1,7
595194,0.0691,30,-1,4
2033105,0.1473,5,-1,4
1339711,0.0791,29,-2,6
1872117,0.0613,25,-3,7
2409710,0.0753,26,-2,4
1170197,0.0952,19,-2,5
1751581,0.0844,23,-1,7
1946913,0.1177,23,-3,3
1176916,0.0302,23,-1,7
2327693,0.0735,26,-2,7
1399734,0.0637,22,-3,4
1010056,0.0805,11,-1,6
2282949,0.1043,20,-3,7
740885,0.1216,15,-3,5
2147996,0.0603,30,-1,5
2015101,0.0977,29,-1,6
1991676,0.0791,30,-3,4
1103114,0.0897,12,-1,7
707193,0.0516,23,-2,5
1096260,0.0309,5,-3,4
2100211,0.0625,19,-1,6
1288415,0.0913,5,-2,4
1933454,0.0922,8,-3,3
1824602,0.0625,19,-2,6
586105,0.0583,8,-3,7
805532,0.0748,17,-2,4
1669219,0.0685,20,-1,3
2165807,0.1054,13,-2,5
1509277,0.0313,23,-2,4
1721054,0.083,13,-3,5
1436743,0.1347,15,-2,4
783652,0.0808,25,-1,4
1079717,0.0888,20,-2,5
1644937,0.0856,29,-2,5
1757402,0.0852,29,-3,4
2420826,0.1061,21,-2,6
2317299,0.1003,21,-2,3
849152,0.0673,21,-2,7
2327052,0.0577,10,-2,3
2202081,0.1098,16,-1,3
902091,0.0898,11,-2,4
1427429,0.0337,24,-3,5
1444894,0.0586,15,-2,7
1098642,0.0769,9,-3,4
1850790,0.095,7,-3,7
1648448,0.0306,14,-2,4
1137834,0.0978,22,-1,3
2009761,0.1105,18,-1,3
2232531,0.1268,13,-1,3
2420434,0.0424,24,-2,3
1626908,0.0985,23,-3,7
1041362,0.1309,7,-3,6
2226614,0.1141,24,-1,3
945229,0.1125,15,-3,4
2366363,0.0774,20,-3,3
2420886,0.0562,21,-2,4
2070221,0.0447,23,-3,7
850866,0.1275,24,-3,5
620944,0.0878,12,-1,7
1903518,0.0996,8,-2,6
1463249,0.0718,5,-2,6
2279230,0.0724,15,-1,5
1139529,0.0532,23,-2,7
1676373,0.136,5,-1,6
2419841,0.0641,10,-2,4
2146002,0.1003,8,-2,5
820091,0.084,21,-1,6
2118396,0.133,29,-2,4
1173344,0.0937,15,-3,4
1970631,0.0369,8,-3,3
2298244,0.1033,24,-1,4
1227650,0.1108,25,-1,4
1605062,0.0583,18,-1,4
2030841,0.1083,21,-3,5
1585551,0.0316,9,-2,4
2293576,0.1411,30,-3,6
1267876,0.0456,15,-3,4
1614274,0.1481,7,-2,3
1151866,0.1213,9,-3,6
2250735,0.0609,20,-2,4
537232,0.0665,24,-1,3
2374804,0.0913,17,-3,5
590316,0.1133,17,-1,6
1534108,0.099,9,-1,4
2413390,0.0936,8,-3,5
1769685,0.0433,8,-1,5
1589153,0.0389,24,-2,4
1338511,0.0869,25,-1,7
746320,0.1179,15,-2,7
1753298,0.0975,14,-2,4
998207,0.0544,18,-2,4
2304210,0.1338,11,-3,6
1454065,0.1472,7,-2,3
2041185,0.0673,20,-2,6
999072,0.1006,21,-1,3
820416,0.124,26,-1,4
533907,0.0323,9,-2,4
2137966,0.0441,14,-1,7
1841176,0.0828,10,-2,7
2100873,0.0725,8,-1,7
2154760,0.0838,20,-1,4
2038751,0.0805,15,-2,5
792640,0.0377,8,-1,4
1739981,0.0849,7,-2,7
2402589,0.0364,5,-3,7
1199934,0.0531,22,-3,4
1907194,0.0934,20,-3,5
799160,0.1119,30,-1,4
2010748,0.0488,12,-3,6
687657,0.1116,17,-2,5
2479106,0.038,19,-3,6
1500978,0.1089,23,-2,3
1912729,0.0485,20,-1,6
968387,0.1433,8,-1,3
2406163,0.0927,30,-1,5
2337067,0.082,5,-3,7
1151514,0.0521,30,-3,6
1912969,0.1301,10,-1,3
1236132,0.0321,7,-2,4
2305780,0.0688,15,-3,4
1620094,0.0518,17,-2,5
1773088,0.0817,16,-2,4
775543,0.1138,17,-1,7
1793439,0.0316,11,-1,3
1733469,0.0375,15,-3,5
1982156,0.0955,20,-2,5
804594,0.1492,17,-2,4
2438785,0.033,25,-1,6
2100571,0.1211,6,-2,6
1618993,0.1295,8,-1,6
2495660,0.0912,20,-1,3
2467056,0.0972,12,-3,4
2394996,0.1482,14,-1,5
1566478,0.0485,10,-3,4
1434567,0.0657,13,-2,4
1041512,0.0983,10,-2,7
1088074,0.044,28,-1,5
1210445,0.0529,18,-1,3
1505682,0.0933,13,-2,6
1881458,0.0859,24,-2,7
538687,0.1063,18,-3,4
696791,0.0769,23,-2,5
2105874,0.0637,8,-2,7
864434,0.0639,25,-1,3
1654507,0.1492,30,-1,3
808801,0.0333,26,-1,6
1089419,0.0323,17,-2,6
1677108,0.0673,15,-3,5
1705297,0.1335,14,-3,7
908927,0.0346,27,-1,4
848621,0.1455,23,-2,3
610427,0.1457,24,-3,4
601145,0.0672,29,-3,6
1753166,0.0554,28,-3,7
1600864,0.1083,26,-1,6
1925467,0.1002,8,-1,7
2253264,0.0384,26,-1,3
2219566,0.1275,9,-2,5
634204,0.1052,18,-2,7
673222,0.0576,12,-2,7
2036426,0.0714,24,-1,4
1625456,0.0421,17,-3,5
1723948,0.0937,5,-2,6
1903451,0.1175,24,-1,7
1138408,0.1352,11,-3,4
1290005,0.1056,24,-3,7
1955097,0.1419,26,-1,7
2245366,0.1196,8,-1,5
764958,0.089,12,-1,7
1782644,0.1339,15,-1,6
2125938,0.039,14,-3,6
1996279,0.0902,16,-2,4
2301257,0.1337,15,-1,5
1929975,0.0456,20,-2,7
2238529,0.0825,30,-3,3
1375634,0.0471,27,-2,7
665028,0.1163,15,-3,7
1101060,0.0431,5,-1,3
1588773,0.0839,27,-3,7
736354,0.0314,21,-3,4
991665,0.1379,29,-3,7
1231015,0.0911,6,-3,4
819631,0.0789,6,-2,3
2057741,0.1407,21,-2,3
1219040,0.0666,30,-2,6
523166,0.0621,20,-1,6
2235108,0.122,8,-3,3
1782936,0.0673,28,-1,5
2433222,0.0519,7,-2,6
2494820,0.1011,16,-2,6
1925729,0.1074,9,-3,3
2148255,0.0598,25,-3,7
908275,0.047,21,-2,6
1749318,0.0825,27,-2,4
1892081,0.1083,24,-1,6
1058634,0.1418,28,-3,5
2069695,0.1274,6,-2,6
2058456,0.0781,16,-2,4
1931701,0.137,22,-2,6
1847095,0.1236,28,-2,3
679836,0.0465,24,-3,5
1692723,0.099,16,-3,3
2288020,0.1438,11,-1,4
1639980,0.0384,27,-2,3
587808,0.1308,29,-3,6
1828206,0.1184,24,-3,3
1519601,0.068,14,-2,3
2132271,0.0742,25,-3,6
1915080,0.0883,20,-1,4
1528462,0.0841,14,-3,5
2012288,0.1096,7,-3,7
2270827,0.0647,22,-3,7
1211161,0.0443,22,-2,4
1464206,0.0799,27,-3,3
763437,0.1291,21,-1,7
1303901,0.0481,15,-2,3
2051723,0.0568,5,-1,4
2351301,0.0801,7,-2,6
1321240,0.1025,17,-3,5
1763501,0.1375,22,-2,7
784590,0.1316,7,-1,7
889399,0.0725,25,-1,7
1975427,0.1047,6,-2,3
1119712,0.044,27,-1,5
2260678,0.0589,21,-1,7
965141,0.1427,13,-1,7
1229094,0.0804,9,-3,6
1976374,0.0556,14,-3,6
1244106,0.057,25,-2,7
1113623,0.0449,15,-2,6
1697488,0.0646,26,-3,3
1397875,0.1165,19,-1,4
1666546,0.0828,19,-3,4
1518463,0.1081,15,-2,7
1728541,0.0433,27,-1,7
2131928,0.0737,6,-3,5
1581254,0.0641,26,-1,4
1785217,0.0514,29,-2,5
1006426,0.0975,18,-3,3
2302419,0.0612,8,-3,5
2089108,0.0662,30,-1,7
2342403,0.1185,16,-1,5
1329933,0.1476,21,-3,3
1965592,0.1477,9,-3,3
2166011,0.1326,8,-1,4
1646004,0.1496,24,-1,3
2174350,0.084,16,-1,5
600436,0.0672,20,-1,3
2108664,0.1294,12,-3,3
910668,0.0692,18,-3,6
2258338,0.0588,24,-1,3
987767,0.0601,25,-3,6
1091698,0.0726,12,-1,6
745560,0.0871,25,-3,5
2074699,0.047,25,-2,3
1098299,0.0922,17,-2,6
1083279,0.1217,29,-1,4
1520425,0.1159,12,-3,6
1575457,0.1259,9,-3,6
618973,0.1406,25,-2,3
2059083,0.1476,15,-2,6
1039651,0.0717,26,-2,7
2053420,0.0475,6,-2,6
618604,0.0365,25,-1,4
1534064,0.0742,10,-2,4
673717,0.0757,25,-2,4
856219,0.0505,11,-2,4
545299,0.0721,8,-3,5
1942717,0.1469,8,-2,5
1254627,0.0466,19,-2,3
1454329,0.0875,23,-2,4
1301118,0.0316,11,-3,3
2127173,0.1188,14,-1,6
2149114,0.0716,10,-1,5
1684972,0.0542,23,-1,6
1249058,0.0457,26,-2,5
1573621,0.0548,28,-1,4
1899578,0.0427,29,-2,5
2218932,0.0474,29,-1,7
1274681,0.0727,22,-2,3
921595,0.0513,25,-2,4
2062901,0.0681,30,-1,5
1232086,0.0345,15,-3,7
649237,0.0789,27,-2,4
1735578,0.1324,5,-3,6
1016375,0.1467,10,-2,6
691362,0.0868,11,-3,5
1957941,0.042,10,-1,3
1040526,0.1493,18,-2,4
1785540,0.1291,17,-3,3
2333791,0.0711,21,-1,6
1662797,0.0366,16,-2,5
1114012,0.0411,11,-1,7
835922,0.046,28,-2,4
1624667,0.0483,13,-1,5
772608,0.104,15,-1,7
1440383,0.1352,6,-3,5
1815130,0.0699,7,-3,7
2285385,0.0507,28,-3,6
2375530,0.0658,23,-2,3
1551244,0.1433,14,-1,5
1861956,0.0576,18,-2,7
2406130,0.1462,25,-3,6
2047120,0.0475,15,-3,5
945850,0.0748,16,-3,4
2463127,0.0339,14,-3,3
2490435,0.1246,29,-3,6
863340,0.1195,10,-1,5
557110,0.1354,28,-1,6
898001,0.1035,22,-1,7
2387465,0.0511,28,-1,7
1008669,0.1146,15,-3,3
1618258,0.0304,12,-3,5
1397182,0.1366,15,-2,4
790413,0.1443,9,-3,3
2363742,0.0472,25,-1,6
1126723,0.15,9,-1,3
2130136,0.1374,27,-2,4
1775510,0.0879,8,-2,6
1259641,0.1303,8,-1,4
2359503,0.1457,13,-2,5
1438744,0.141,5,-1,5
1784260,0.056,5,-3,3
586745,0.114,12,-3,7
1126961,0.1165,8,-2,3
1819715,0.1369,21,-2,3
607440,0.0933,13,-1,3
1618494,0.0312,5,-1,7
1841536,0.1125,26,-1,4
1492071,0.0771,29,-3,6
754372,0.0525,7,-3,6
1174796,0.035,5,-3,3
626942,0.0742,30,-2,3
1437611,0.106,8,-2,6
2288315,0.1055,11,-1,5
1692625,0.0902,16,-2,5
2173145,0.1478,26,-2,7
1502585,0.0633,17,-3,7
539751,0.0347,16,-1,3
1744813,0.1174,28,-1,5
618426,0.0498,10,-3,3
1536899,0.1366,20,-1,7
2162506,0.1266,8,-3,3
1179280,0.0795,5,-2,4
1789405,0.0884,22,-2,4
1237836,0.0853,13,-3,6
1030970,0.1205,23,-1,5
1414897,0.1309,25,-1,5
612441,0.14,17,-3,4
2434584,0.0301,17,-2,5
584899,0.1359,22,-1,4
1063718,0.0851,19,-2,7
691379,0.1162,9,-1,5
1993680,0.0646,19,-2,5
1589856,0.0555,7,-1,7
1111885,0.113,8,-1,4
637491,0.1213,29,-1,7
1658257,0.1227,18,-2,6
2452138,0.064,28,-3,5
1662229,0.1271,9,-3,6
968443,0.107,21,-3,6
1505073,0.0843,26,-2,3
1772568,0.0964,5,-1,6
1182875,0.0975,29,-3,5
582218,0.0905,11,-1,3
1641522,0.1023,11,-3,7
761582,0.1248,8,-1,4
652129,0.0385,6,-1,6
918638,0.1155,25,-3,3
746037,0.1348,27,-3,4
2383320,0.1462,27,-3,7
1186440,0.0547,27,-2,3
1860435,0.1416,11,-3,6
1780133,0.1313,7,-1,5
1885198,0.1177,13,-2,6
1123706,0.0389,12,-2,7
1126254,0.0786,7,-1,4
2276669,0.1285,15,-2,4
1569154,0.0596,22,-1,5
1516312,0.06,17,-2,7
1000375,0.1284,8,-1,5
1224969,0.1479,22,-2,7
993058,0.1331,5,-3,3
1245078,0.0447,13,-1,6
636962,0.0604,30,-2,4
1196237,0.0834,9,-2,6
550576,0.0782,30,-1,3
1047859,0.1446,8,-2,5
2414375,0.0832,9,-1,3
1029721,0.1073,7,-3,4
1745638,0.1051,9,-3,5
2305347,0.0993,14,-3,6
863174,0.0546,19,-1,6
2297596,0.1377,18,-3,6
618010,0.0343,10,-1,3
2133574,0.1421,11,-2,4
1284894,0.1341,16,-2,6
1392129,0.0918,21,-1,3
2419672,0.1144,17,-3,5
986051,0.1303,24,-3,5
806635,0.0422,28,-1,3
1788920,0.0797,18,-3,3
670966,0.0531,20,-2,3
1644551,0.0777,18,-1,7
2434974,0.1137,18,-3,5
1734306,0.1452,6,-2,4
2370445,0.1031,8,-2,6
1661591,0.0511,23,-2,6
1407459,0.1323,6,-1,5
1596068,0.0643,29,-3,4
1468750,0.0818,13,-3,3
1424590,0.1273,26,-2,5
2451936,0.0405,22,-2,4
1892416,0.0827,30,-3,5
663457,0.0848,13,-3,7
1982676,0.1425,12,-2,3
2112277,0.0649,9,-3,4
1380917,0.1164,15,-3,3
555508,0.0769,21,-1,7
682947,0.1136,5,-2,4
1008792,0.1423,29,-2,5
1655633,0.0698,11,-2,6
1303215,0.042,12,-1,6
903324,0.0512,12,-2,4
1366788,0.0396,12,-2,6
1684627,0.0691,15,-2,5
1328468,0.1173,16,-1,3
1006970,0.0465,14,-1,4
979083,0.0669,7,-3,3
1924523,0.105,10,-2,6
2397153,0.0641,7,-3,6
1612412,0.0567,16,-3,3
986953,0.0854,15,-1,5
2338210,0.0939,23,-1,4
1495050,0.0497,13,-3,5
1178374,0.0618,22,-3,4
1991208,0.1228,29,-3,3
1625423,0.1192,5,-1,7
2211194,0.0965,29,-2,5
2497753,0.142,29,-1,5
631222,0.0723,17,-2,7
1658197,0.0387,16,-2,5
1903210,0.0896,26,-3,3
2233458,0.0743,25,-1,7
2395693,0.0579,25,-2,3
2343467,0.0747,28,-2,3
748190,0.0965,24,-3,7
1819963,0.043,8,-1,4
2351035,0.0971,20,-1,5
2108063,0.0872,15,-1,6
2464659,0.0455,23,-1,4
2426112,0.1094,18,-3,7
1869511,0.1218,8,-2,3
2213571,0.0386,25,-3,4
1965995,0.1389,12,-3,3
2046608,0.1081,5,-3,5
515797,0.1498,19,-2,4
856999,0.1095,28,-3,5
1869977,0.122,5,-2,6
1745134,0.0962,8,-2,5
1817560,0.0436,28,-2,5
761182,0.1174,13,-2,7
1403802,0.0772,11,-3,6
917982,0.0651,23,-3,3
2183923,0.1046,17,-2,4
864711,0.0452,16,-1,6
1819958,0.0383,5,-2,3
1999073,0.0767,22,-1,4
1366764,0.0397,28,-1,4
2019897,0.0476,25,-2,5
916858,0.0902,25,-1,6
2020069,0.0995,7,-1,7
983450,0.1147,27,-3,5
1992040,0.1412,23,-3,5
1828741,0.0728,24,-2,7
1508285,0.1147,25,-2,5
937212,0.0342,17,-3,7
2335757,0.1141,12,-1,6
1822194,0.0644,21,-3,6
2422473,0.1196,14,-1,7
1117015,0.1238,23,-1,5
1661813,0.0707,12,-2,6
1210107,0.1045,14,-3,3
852477,0.1215,30,-1,4
790651,0.0485,18,-1,4
1137187,0.058,23,-1,6
560524,0.0581,13,-2,6
1846551,0.0421,17,-3,7
2022844,0.0781,16,-2,5
1448854,0.106,22,-1,6
728570,0.0728,10,-1,4
1542893,0.1151,7,-3,4
2109641,0.1126,7,-3,3
1538513,0.1092,12,-1,7
1168290,0.1369,16,-2,6
888174,0.0962,24,-2,4
2404626,0.0599,11,-3,5
1029213,0.1323,9,-2,5
1471839,0.0313,12,-3,5
1894704,0.0982,15,-2,6
819225,0.0338,30,-2,4
994359,0.031,19,-1,3
2035188,0.0448,17,-3,7
1124426,0.0631,23,-3,6
694642,0.1351,18,-1,5
827007,0.1118,22,-3,6
2218039,0.0891,21,-2,6
922985,0.0433,10,-3,3
1949209,0.1175,12,-2,7
2201362,0.0845,25,-1,4
1447935,0.1446,30,-2,4
1426679,0.0832,21,-1,5
1624614,0.0973,23,-3,4
1633394,0.0942,25,-2,6
2283732,0.1173,8,-3,4
649228,0.0829,26,-3,3
1076144,0.0462,7,-1,6
2265436,0.0849,21,-3,3
2288432,0.1438,5,-1,5
1392439,0.0383,9,-1,7
541657,0.1013,11,-3,3
1100899,0.0547,11,-3,6
545242,0.1298,22,-1,7
1341239,0.0407,11,-2,4
2043857,0.0463,26,-1,6
1114790,0.0934,21,-2,6
831988,0.0583,12,-1,7
1195174,0.0996,17,-2,4
1453538,0.1391,28,-2,6
1556890,0.0889,9,-1,6
803714,0.0453,21,-3,6
1814917,0.12,17,-2,5
1132561,0.0987,5,-2,7
991628,0.1088,6,-3,5
1887030,0.1403,25,-1,5
1067796,0.136,15,-2,4
1919946,0.1377,8,-1,7
1676150,0.049,29,-3,7
776999,0.1213,19,-3,3
2189297,0.086,30,-3,7
1020548,0.0814,7,-1,3
1934478,0.096,21,-1,3
1425103,0.0802,30,-2,5
1532198,0.1173,30,-1,4
1212176,0.0971,15,-1,6
1845379,0.0775,30,-1,5
2224488,0.1373,13,-3,3
2417108,0.0885,14,-3,4
2241738,0.1012,13,-3,6
709194,0.0745,7,-1,5
2231690,0.1356,16,-3,6
2176467,0.0506,8,-1,4
1439759,0.1445,25,-2,7
895982,0.1285,6,-2,6
703324,0.0618,18,-3,6
1779881,0.0684,17,-2,7
1529366,0.0846,12,-1,3
1421840,0.1214,21,-1,7
2286979,0.133,6,-2,6
1521509,0.0526,17,-3,6
1884207,0.1109,10,-3,7
1149852,0.1453,13,-1,6
2266214,0.1335,23,-3,6
563106,0.0838,19,-2,7
799269,0.0689,27,-2,7
2493784,0.0536,29,-1,6
2292417,0.0487,22,-1,3
2143906,0.0637,21,-1,6
1396750,0.0412,17,-3,3
1717540,0.0961,23,-3,6
686114,0.0765,18,-3,5
1749797,0.0546,13,-1,4
1272006,0.0856,23,-3,6
644082,0.0544,18,-3,5
2140147,0.1358,7,-2,4
1625978,0.1206,26,-3,3
795031,0.1412,5,-2,3
2135771,0.1433,15,-2,6
2175931,0.1044,20,-2,3
2371480,0.0771,14,-3,4
2269603,0.1151,27,-1,3
2088792,0.1087,9,-3,7
2386082,0.1011,22,-1,5
1657653,0.1253,13,-3,7
